schid,schname,keyword,keynum,monthorweek,index
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-05-24 - 2015-05-30,57
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-05-31 - 2015-06-06,60
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-06-07 - 2015-06-13,59
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-06-14 - 2015-06-20,58
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-06-21 - 2015-06-27,56
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-06-28 - 2015-07-04,50
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-07-05 - 2015-07-11,61
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-07-12 - 2015-07-18,56
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-07-19 - 2015-07-25,65
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-07-26 - 2015-08-01,61
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-08-02 - 2015-08-08,68
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-08-09 - 2015-08-15,73
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-08-16 - 2015-08-22,74
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-08-23 - 2015-08-29,77
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-08-30 - 2015-09-05,93
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-09-06 - 2015-09-12,84
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-09-13 - 2015-09-19,81
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-09-20 - 2015-09-26,85
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-09-27 - 2015-10-03,76
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-10-04 - 2015-10-10,80
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-10-11 - 2015-10-17,83
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-10-18 - 2015-10-24,83
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-10-25 - 2015-10-31,86
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-11-01 - 2015-11-07,86
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-11-08 - 2015-11-14,86
