schid,schname,keyword,keynum,monthorweek,index
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-08-23 - 2015-08-29,21
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-08-30 - 2015-09-05,20
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-09-06 - 2015-09-12,17
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-09-13 - 2015-09-19,18
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-09-20 - 2015-09-26,20
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-09-27 - 2015-10-03,18
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-10-04 - 2015-10-10,20
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-10-11 - 2015-10-17,24
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-10-18 - 2015-10-24,24
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-10-25 - 2015-10-31,17
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-11-01 - 2015-11-07,21
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-11-08 - 2015-11-14,14
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-11-15 - 2015-11-21,17
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-11-22 - 2015-11-28,14
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-11-29 - 2015-12-05,16
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-12-06 - 2015-12-12,18
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-12-13 - 2015-12-19,14
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-12-20 - 2015-12-26,12
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-12-27 - 2016-01-02,8
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2016-01-03 - 2016-01-09,8
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2016-01-10 - 2016-01-16,19
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2016-01-17 - 2016-01-23,20
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2016-01-24 - 2016-01-30,10
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2016-01-31 - 2016-02-06,14
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2016-02-07 - 2016-02-13,13
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2016-02-14 - 2016-02-20,11
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2016-02-21 - 2016-02-27,18
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2016-02-28 - 2016-03-05,17
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2016-03-06 - 2016-03-12,10
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2016-03-13 - 2016-03-19,10
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2016-03-20 - 2016-03-26,9
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-03-31 - 2013-04-06,100
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-04-07 - 2013-04-13,96
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-04-14 - 2013-04-20,92
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-04-21 - 2013-04-27,98
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-04-28 - 2013-05-04,92
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-05-05 - 2013-05-11,94
